userId,movieId,rating,timestamp
57,3032,4,965798806
33,150,3,939647816
47,597,3,1496209349
62,69844,4.5,1521489666
70,1955,3.5,1355184784
51,52722,3.5,1230930672
21,122882,3.5,1436989603
100,3717,4,1100186056
19,3608,3,965705943
50,3415,4,1527106417
16,1222,4.5,1377477957
56,589,4,835799330
55,1357,0.5,1312747730
78,648,3,1252575204
28,2912,2.5,1242288441
28,56174,4,1277001923
89,2936,3.5,1520408335
68,55118,5,1233381200
18,3785,2,1455231603
18,2422,3,1456864794
74,923,5,1207501381
81,329,4,845299677
86,2642,3.5,1343944853
57,2968,4,965798155
42,647,2,996216210
30,1200,3,1500370434
91,1199,4,1112711801
68,2405,3.5,1158535596
91,2959,4.5,1112711473
1,6,4,964982224
64,585,4,1161565986
21,112006,3.5,1418063411
19,830,2,965707016
95,1221,5,1043340018
92,327,3.5,1294941372
19,2065,2,965706045
41,112552,4,1458939648
1,3441,5,964982328
21,94677,4,1427558669
68,69406,3,1261622505
1,349,4,964982563
89,5449,2,1520408412
24,57368,3.5,1458941859
18,374,2.5,1455617791
41,111921,4,1458938979
68,912,4.5,1158531003
62,5630,5,1521489688
18,5944,2.5,1455231780
91,1500,3,1112713581
41,2724,2,1458939383
28,55721,3.5,1234340956
83,55442,4.5,1333793848
24,608,4,1458942040
64,4380,5,1161531072
74,5632,4,1207502279
63,555,2.5,1443200104
19,92,2,965712048
82,356,4.5,1084467704
52,122882,5,1468051298
18,6440,4.5,1455617896
1,1031,5,964982653
22,33794,2.5,1268726623
21,45447,3.5,1428775459
63,86290,5,1443200171
73,3911,3.5,1464197118
76,1288,4,1439167369
86,71264,4.5,1344193008
76,553,3.5,1439168941
42,1663,4,996258272
98,3114,4.5,1532457852
36,2735,2,1100803683
84,1395,3,860397530
68,2423,4,1261086268
28,46578,2,1243837448
28,33679,2,1234516121
36,3766,2,1100803862
64,1240,3.5,1161520175
90,1057,5,856354399
57,2478,2,965798609
68,4124,2,1240093181
57,3836,5,965799259
76,1206,4.5,1439166958
78,5400,3.5,1252573479
17,1093,4,1305696318
28,599,3,1234514490
91,22,3.5,1112712292
53,1125,5,1237748096
18,1210,4.5,1455209798
6,252,4,845553619
64,3033,3.5,1161529332
64,6377,5,1161520313
28,51471,3,1234340433
25,68157,5,1535470515
89,73822,5,1520409356
68,6373,3.5,1158532493
96,3819,3,964774067
10,77841,2,1455302684
80,85397,4,1377391213
28,3408,3,1242290472
91,1210,4,1112711157
62,135143,4,1521489754
1,2899,5,964982703
28,69849,3.5,1277002828
19,1441,3,965706438
62,115149,5,1521489984
68,47999,4.5,1332628638
21,69644,4,1419025406
20,4886,4,1054037089
17,1193,4.5,1305696771
64,1527,3.5,1161520360
6,552,3,845553875
42,1552,3,996221045
68,6708,3.5,1158533308
33,1801,4,939715955
75,8961,4,1158982785
20,3999,2,1054147273
52,4901,5,1468051636
57,1079,3,965796333
10,1247,3,1455303518
28,4626,3,1235975740
42,1476,4,996219131
19,328,2,965705076
52,59369,4,1468051356
24,6,4.5,1458941767
74,55247,4.5,1207499969
52,49530,5,1468051532
73,52973,4,1464275306
15,71057,4,1510578034
52,112852,5,1468051607
75,1200,2.5,1158967713
57,915,5,965796333
68,7293,2.5,1158535370
43,356,5,848993693
21,110553,3,1468113465
2,106782,5,1445714966
18,1370,3.5,1455748921
45,3717,5,1007994717
66,780,3.5,1104643954
51,1479,4.5,1230928786
42,1968,4,996258201
68,91094,3,1532897372
17,2571,5,1305696756
57,1027,1,972175258
15,1653,4.5,1510572798
91,3768,1.5,1112717453
6,303,3,845554099
34,318,4,1162050357
91,1405,3.5,1112716843
72,2571,5,1217324848
33,613,5,939715859
64,47,4.5,1161520185
8,11,4,839463806
45,6539,5,1121724104
84,1343,4,858772845
68,54286,4,1208743372
41,1682,3,1458938835
95,1175,5,1105400882
73,69757,4,1464196867
27,3479,4,965149969
18,508,4,1455749987
24,1370,3.5,1458941866
33,1643,3,939654896
63,2858,5,1443199797
4,3175,1,964538930
91,592,5,1112713199
80,1921,4,1377308678
57,6,3,972173446
68,5574,4,1269122482
66,6754,4.5,1113190465
19,1783,1,965711649
28,8378,4,1242290283
17,6870,3.5,1322629189
18,5989,4,1455209729
18,51357,4,1521331921
4,3481,2,964538243
60,1562,3,1393541892
51,76,5,1230930644
94,296,4,843406616
74,3201,4,1207502399
22,30707,2,1268726686
100,4161,4.5,1100186004
73,72998,3.5,1464197071
18,111,4,1458516249
28,27450,2.5,1234850089
64,1221,5,1161528995
76,5679,3.5,1439165823
28,62374,2.5,1234338810
72,593,4.5,1217324766
45,1240,3,950740818
88,46578,4,1331421481
19,2393,3,965703940
9,3328,3,1044656650
91,6678,3.5,1112717289
83,65216,4,1333170962
42,2688,3,996220913
66,7069,4,1093747931
19,3247,3,965707419
68,89864,3.5,1332628233
4,2921,4,945078708
32,194,5,856737270
57,2150,4,965798085
18,260,4,1455049368
42,3502,5,996219275
66,6786,4.5,1099188107
18,79702,4,1455051182
91,2096,3,1112718163
84,1073,4,857653289
11,589,4,902154266
66,2648,5,1104645251
20,2355,4,1054038063
43,5,5,848994281
61,4878,4,1145532542
66,2617,2,1099187060
73,44193,4.5,1464196920
100,1203,4,1100186395
62,7458,4,1521490369
11,349,5,902154342
95,6711,4.5,1069614288
51,527,3,1230929292
43,828,5,848995086
66,1956,5,1113188521
28,30812,3,1242288990
42,2795,4,996258339
45,5568,2,1034343884
98,1333,3,1532458388
5,34,4,847434881
91,1885,2,1112716787
22,1042,3,1268726053
95,5812,4,1053153715
1,2143,4,964981725
68,1208,3,1158532363
68,39381,4,1166402559
12,2421,3,1247263495
82,590,3.5,1084467708
10,56367,3.5,1455301825
90,1116,4,856354577
44,786,2,869251910
10,107141,2,1455399188
64,1641,4,1161521192
91,1125,3.5,1112716838
19,48,1,965709172
64,2273,3,1161559647
20,2135,5,1054147519
57,648,4,965795589
19,1588,2,965707079
28,527,3,1234570054
68,1059,3.5,1158534887
21,39715,2.5,1376823734
41,1208,2,1459367446
57,2687,4,965796107
18,6807,4.5,1458669199
20,4344,3.5,1054147210
80,84189,4,1377391143
57,296,3,972172502
28,2272,2.5,1242290244
17,82459,4,1305696644
91,110,4,1112712339
22,4027,2.5,1268726799
16,2427,1.5,1377476573
78,2795,2,1252573344
94,150,4,843406616
19,2407,2,965706592
10,129428,3.5,1455357384
50,96610,2,1514238967
40,153,3,832058897
61,235,4,1145531647
68,66198,3,1275958478
69,593,5,1021646944
18,2997,4,1455231386
62,778,4.5,1521488884
42,780,2,996220093
82,1801,3,1084521364
21,2959,2,1441392954
98,55267,5,1532457689
100,1101,5,1100184137
91,2791,4.5,1112713536
50,3034,3,1514239076
81,344,1,845299505
59,1224,5,953609923
62,2628,4.5,1521822355
96,306,1,964773021
21,4993,1.5,1419025153
78,1200,3,1252575261
20,3990,0.5,1054037862
70,1959,4.5,1355184760
74,48698,5,1207499649
18,4995,4.5,1455209718
68,3450,2.5,1261623134
10,4306,4.5,1455356595
24,2617,3.5,1458941896
63,1704,3.5,1443199847
66,1261,5,1099188050
36,1094,1.5,1100803388
19,724,4,965705076
63,858,4,1443199776
62,5502,4,1521489661
6,1006,4,845556694
95,3071,4,1043340283
32,246,4,856737338
68,55765,3.5,1208743301
70,1250,4.5,1355198948
68,5507,3,1158534669
62,1265,4,1536618534
66,523,4,1113190866
68,48304,2,1230498539
12,830,4,1247263452
41,7149,4.5,1459368679
100,1923,3.5,1100183784
58,276,2,847719132
33,508,3,939647015
19,3040,3,965706438
91,292,3.5,1112713278
74,46976,4,1207502039
66,2683,4.5,1093143930
96,50,5,964773008
45,2672,1,950741061
18,541,4,1456745325
57,3446,4,965795650
51,1999,5,1230931346
4,1291,4,964538763
78,1,4,1252575124
82,6249,3.5,1084466958
73,93510,4.5,1464197916
18,48394,4,1455049848
82,6873,4,1084466714
1,2005,5,964981710
91,2268,3,1112718172
57,3578,4,969754290
88,1358,4,1331420128
76,1220,1.5,1439168770
100,1257,3.5,1100186363
91,4571,3,1112712581
52,62374,4,1468052136
50,1289,3,1514239232
10,95510,3,1455398127
22,318,5,1268726193
42,2906,4,996256228
84,1299,5,858772673
6,588,5,845553146
68,2355,3,1158531701
21,5796,2,1403460925
94,292,3,843406707
38,364,2,841341323
42,3578,3,996212879
93,836,4,942946634
66,4322,4,1104644449
20,3744,1,1054147299
50,102407,2.5,1514239230
91,1573,3,1112713506
64,2826,3.5,1161620716
63,377,2.5,1443201077
50,1136,4,1514238006
66,8493,4,1104645429
68,1387,3.5,1158532008
82,1291,4.5,1084463946
91,3984,3.5,1112716670
50,79702,2,1527108178
33,2302,3,939718916
70,4306,4,1355198229
57,3033,3,965798785
42,2081,5,996258536
62,102125,3.5,1521490450
86,1097,4,1344083048
93,1580,5,942767007
19,3526,2,965706019
20,5504,0.5,1054037842
59,1674,5,953610338
57,912,5,965796541
51,2054,3,1230929585
89,174681,3.5,1520408962
68,27773,1,1269120988
18,1089,4,1455051391
1,2291,5,964983664
64,4105,3,1161566128
51,3253,0.5,1230932099
66,5574,4,1113190471
21,1544,4.5,1418846999
7,5445,4,1106636707
15,3617,1.5,1299425200
42,3326,2,996215958
89,148775,4,1520408998
52,64620,4,1468052051
7,4963,4,1106636702
93,1615,4,942946091
95,162,5,1043340311
67,1291,3.5,1501274102
19,1219,4,965704863
59,2067,5,953609954
15,3147,5,1510571797
4,595,3,986848609
96,1214,5,964773743
42,2376,5,996259254
46,593,5,834787906
52,36529,5,1468051896
90,7,4,856354037
68,58295,3.5,1230498651
21,745,3,1412968166
32,1407,2,856736519
66,1845,4,1099188024
64,1968,3.5,1161520955
45,3439,1,1034344018
21,8368,4,1412968057
66,1243,5,1099187990
31,1,5,850466616
41,87869,5,1459367663
64,1287,4.5,1161566123
12,543,3.5,1247263318
18,78499,4,1456744760
63,87232,4,1443200057
73,8961,4,1464196975
6,256,3,845553726
28,2542,3,1234338189
15,356,5,1510571873
89,141513,4,1520409405
4,1198,3,964538728
41,1884,3,1458938941
68,60074,3,1261622690
50,1258,4,1527370745
18,858,4,1455050024
6,382,3,845554397
20,5630,3.5,1054037295
68,4014,4,1158532635
64,586,3,1161521273
68,4321,3.5,1158533467
91,485,4,1112713741
68,111362,3,1532897143
91,6755,4,1112711649
70,63082,5,1355198254
27,2478,5,965150090
18,4643,3,1456395471
51,57532,3.5,1231041324
64,435,3.5,1161529433
57,329,4,969753849
63,4011,3.5,1443199845
42,858,5,996213544
95,25,5,1044744590
3,2090,0.5,1306464261
85,1696,2,889467210
21,4886,3.5,1418932236
86,7147,4,1344193061
23,7064,3.5,1107164411
28,40629,2,1236313806
62,87430,3.5,1525555156
28,8810,3,1234516426
1,3793,5,964981855
51,4876,3,1230930898
52,50872,4,1468051400
1,2427,5,964982242
28,3250,4,1242033046
91,1136,5,1112711175
19,366,2,965704974
45,1407,4.5,1121724749
24,2421,3.5,1458941291
19,2628,3,965703756
64,3386,4.5,1161559855
1,1090,4,964984018
37,349,4,845239442
72,1962,3.5,1217324659
100,1035,4,1100185894
23,1237,4,1107162947
68,47978,2.5,1268687669
91,266,3,1112713423
66,4203,4,1113189077
93,1641,4,942766804
4,1259,4,964538728
42,10,5,996215205
64,1204,5,1161529352
64,1717,3,1161620664
51,2015,4,1230930402
42,2406,3,996258510
77,4993,5,1535107512
73,33495,4,1464198972
45,33145,4,1121724201
68,8528,4,1158533382
91,19,2,1112713417
97,3448,3,1043381994
21,2001,2.5,1376823286
18,73499,3.5,1457445100
91,924,3.5,1112711183
68,8781,2.5,1158534980
68,52287,2,1240093068
91,1485,2.5,1112713644
64,480,4,1161520140
51,2011,3.5,1230929592
73,51255,4.5,1464275234
18,112852,4.5,1455618433
74,48394,4.5,1207500361
66,5283,4,1113190503
29,1303,4.5,1308084157
57,2336,3,972172450
70,858,5,1355198320
52,122886,5,1468051179
84,161,3,858771702
24,134393,2.5,1458941460
95,1967,5,1048383078
45,3247,3,950740361
6,171,3,845555402
68,72011,4,1305150847
40,151,4,832059189
45,3249,3,950740266
89,141544,2.5,1520408842
80,1214,5,1377308249
64,39,4,1161520967
7,4223,2,1106635742
62,32587,4.5,1521489360
24,5418,4,1458941561
22,7147,0.5,1268726811
57,431,4,972173793
63,1265,3,1443201196
41,34162,4,1459367582
38,50,5,841341362
45,1476,3,951170225
19,185,2,965704056
68,8368,5,1158531664
58,21,4,847718718
9,2300,5,1044657072
45,2124,4,951170445
91,165,3,1112713245
27,34,5,962685351
21,96079,4,1419795339
18,96610,3,1455051188
89,6188,3,1520408748
68,41285,3,1240093196
83,7254,3.5,1333170376
100,5013,3,1100185970
64,588,4,1161520247
22,64575,3.5,1268726672
6,1061,4,845556860
63,89904,5,1443735569
68,628,3.5,1158534567
27,367,4,965150022
63,5481,2.5,1443200664
19,466,3,965707518
1,1732,5,964981125
18,8917,3.5,1455049936
89,61024,3.5,1520408622
57,2761,4,965796004
6,25,3,845553695
70,1270,4,1355198332
91,377,3,1112713224
82,3785,4,1084466426
57,104,2,972174279
50,90522,1.5,1514239853
49,70286,4,1493093030
20,4306,5,1054037117
76,2791,4,1439167504
68,8361,3.5,1158533327
41,80906,2,1459367495
15,3510,5,1299425097
68,40815,5,1158531466
50,4658,3.5,1522428799
19,364,3,965709102
43,454,4,848993769
51,1953,5,1230929606
62,103341,4,1522190324
18,162606,3.5,1493142085
42,227,4,996221233
91,3994,2,1112716622
47,4975,3,1496212057
68,3554,3.5,1275957681
39,1215,5,974789432
64,762,3,1161559839
47,117881,4,1496206585
68,7320,3,1275958606
42,141,1,996220726
53,1100,5,1237748099
57,1136,5,965796238
21,72641,3,1452051960
68,6618,3,1269122683
18,71108,4.5,1486073568
86,590,4,1344082811
57,160,1,969754090
27,2174,2,965149969
80,77561,4.5,1377309113
91,1079,4,1112711159
68,1801,3,1261623620
28,4881,2.5,1236314736
23,3181,3.5,1107164248
44,1391,2,869252087
41,135887,3,1458943698
41,50872,4,1458939664
73,64969,4,1464282958
54,288,3,830247887
91,8910,2,1112711993
70,91077,4,1355185164
9,371,3,1044656716
82,480,4,1084467706
80,1221,4,1377308052
19,2822,2,965710019
72,2805,3.5,1217323507
64,2161,4,1161559639
66,1196,4,1093747539
57,3543,3,965796278
1,2395,5,964981093
62,8368,4.5,1521489361
18,1704,4,1455050003
21,2403,2.5,1441393000
68,3034,3,1158534005
68,93840,3.5,1351295106
82,4306,4,1084468268
45,1196,5,950726388
73,95510,4,1464282941
91,5693,4.5,1112716962
82,466,3,1084468214
63,71535,4,1443200052
18,8361,3,1455231973
89,5092,4.5,1520409069
18,106487,4,1455051107
87,3504,4.5,1270703073
75,1240,4,1158990196
42,1704,5,996214937
64,1479,3,1161565689
57,3396,4,969753290
33,223,4,939648134
46,253,4,834787906
89,31925,4,1520409516
73,61323,4,1464275322
73,112138,4,1464197934
68,4367,3,1158533377
62,175661,3.5,1523048611
38,253,1,841341271
100,648,4,1100185920
18,91485,3.5,1489780980
42,3256,4,996218466
45,2606,3,1007995058
7,4643,1,1106635749
50,8368,3,1514238238
78,3869,4,1252575063
20,5254,3,1054147243
62,69757,4.5,1521490345
28,5418,3.5,1234569648
98,81845,5,1532457912
42,4679,4,996258824
28,60389,4,1234335266
66,799,4,1113190257
16,527,4,1377476787
63,111362,3.5,1443200063
41,122904,0.5,1459367333
57,994,4,972172431
45,338,3,950741024
89,128366,4,1520409004
43,810,5,848995009
98,1219,5,1532458204
18,8784,3.5,1466969253
84,1259,4,858772565
19,2528,2,965709500
98,97938,4,1532457941
63,364,4,1443200128
51,3219,4,1230930205
18,58299,4,1455749828
95,2985,4,1105401143
91,7454,2,1112716929
52,7445,5,1468051258
45,2502,5,1007995101
51,8623,3.5,1230930734
84,508,4,857653693
100,2100,3.5,1100184827
24,1297,3,1458943989
6,236,4,845553559
18,2011,3.5,1455748634
7,3916,4,1106636596
19,708,3,965706615
68,60941,2,1240092834
43,434,5,848993718
20,2761,4.5,1054038106
58,173,2,847718818
11,466,3,902154805
18,157110,4.5,1485100549
91,494,3,1112713473
18,3702,3.5,1457382557
15,780,3.5,1510572881
19,2394,3,965709144
7,37741,3.5,1162163504
57,1968,4,965798002
90,1414,4,856354435
57,1288,5,965796302
51,3969,5,1230930106
92,1367,3,1294941797
68,3552,4,1158533565
39,592,4,974789632
84,236,3,858772515
84,1285,3,860397352
68,1680,3,1158535785
72,27193,3.5,1217324054
19,65,2,965708217
68,2908,1,1230498451
95,2735,4,1043340311
45,1615,3,950740452
80,45186,4.5,1377308448
83,8014,3.5,1333842226
18,1209,5,1455050528
18,106782,3,1471043729
7,1246,1.5,1106635678
82,367,3.5,1084521277
83,51662,1.5,1333169680
70,1097,4.5,1355185283
95,5027,4,1043339419
68,1222,2.5,1158532539
41,6711,3.5,1458939575
21,30816,3,1418063364
28,428,2.5,1240817486
23,6721,3,1107341613
30,110,5,1500370456
19,3156,1,965703834
58,587,4,847718674
63,3623,2.5,1443200578
1,2797,4,964981710
62,56174,4,1521489956
44,673,1,869252043
11,593,5,902155102
59,1918,3,953609496
19,1372,5,965703698
82,6586,3.5,1084466393
95,2085,4,1043339777
58,362,5,847719203
68,6535,2.5,1269123480
74,1208,5,1207501319
70,7361,4.5,1355185235
89,142550,4.5,1520409140
82,2273,4,1084521339
16,2641,3,1377476582
68,4270,3.5,1158533297
51,4447,3,1230929406
9,2011,3,1044657200
51,8874,5,1230929328
82,6373,3.5,1084465461
64,1644,2.5,1161620603
73,62434,4,1464282987
30,33794,5,1500370439
58,339,5,847718617
45,2052,2,951170727
52,44191,5,1468051317
20,4848,1.5,1054037367
95,3840,3,1043339507
10,97938,1,1455398105
91,2723,3.5,1112716711
20,1919,3.5,1054038348
6,500,5,845553354
100,222,4,1100184420
22,356,5,1268726309
19,3481,2,965703200
10,2671,3.5,1455357517
66,3262,4,1113188681
74,608,5,1207500635
91,482,3.5,1112716885
27,1396,3,962686682
63,7153,4,1443199780
50,128620,3.5,1518168132
88,7153,5,1331421831
89,106594,4.5,1520409129
28,8633,4.5,1234337791
91,780,3.5,1112713211
57,2324,5,965796969
72,356,4,1217324762
94,357,1,843406895
42,2770,2,996220754
84,180,2,858772206
89,140133,5,1520409577
19,611,2,965704056
59,41,5,953609923
50,49272,2.5,1514238317
68,2340,3.5,1261624061
41,92259,4,1458933680
15,8644,3.5,1510572823
52,52973,4.5,1468051570
91,8426,4,1112712997
19,2793,2,965705301
18,8117,4,1456859960
62,122912,4,1526028975
73,87869,3.5,1464198213
76,68157,4,1439167377
68,53129,4.5,1261086126
27,3809,1,965149421
6,367,4,845553317
71,494,4,864737969
59,1212,5,953610203
21,80166,3,1418926532
68,2082,3,1261624301
45,2064,4,1020802309
35,62,5,830939748
42,485,3,996256042
93,736,4,942946677
19,2496,3,965706683
68,500,3,1158531950
64,6796,4,1161559715
91,1094,3,1112713651
52,134853,5,1468051390
65,36529,4,1494767337
98,1270,3,1532457845
100,1393,4.5,1100184077
84,708,3,857653318
34,2273,5,1162048095
68,168252,4,1526947535
81,480,4,845299676
82,4701,4,1084466241
28,3256,2.5,1242289707
89,46105,4.5,1520409352
91,6629,4,1112712652
21,57640,3,1441826928
82,5459,4,1084466345
68,454,3.5,1158532134
37,457,4,845239442
63,111781,5,1443200278
100,74,4,1100186732
62,49130,4,1526582362
19,2860,2,965706684
68,51255,4,1198454311
91,384,3.5,1112717242
36,4995,1,1100803560
45,1376,3,950740478
28,1249,4,1234515648
30,4993,5,1500370423
54,161,3,830247358
16,2723,3.5,1377476594
36,1704,3,1100803579
20,531,4.5,1054038162
72,1047,3.5,1217323400
62,1097,4.5,1521822348
51,383,3,1230930616
57,3835,2,965799246
68,3755,3,1158532996
62,103042,3.5,1525555304
19,3594,2,965702805
31,605,4,852207559
32,203,4,856737166
51,479,2,1230931569
29,3591,3,1307906057
64,2770,4,1161529212
63,8874,5,1443199966
57,3624,4,969754343
63,64285,4.5,1443348584
10,119145,1,1455302650
28,61236,2.5,1234338142
68,3916,4,1158533909
26,380,3,836950245
13,597,3,987456968
57,1240,4,965796733
15,4993,3.5,1510571754
19,2150,3,965706276
59,552,3,953609458
20,4054,2.5,1054037695
29,27611,5,1362016752
36,5956,2,1100803576
96,2115,5,964772610
5,265,3,847435129
57,421,3,965798269
57,2949,3,969754215
45,51080,4.5,1193289356
96,3499,2,964772610
42,1645,4,996219340
1,2268,4,964982989
33,1183,3,939647016
100,1674,3,1100184098
82,1036,4,1084467909
68,3949,3,1240093393
89,108949,3.5,1520408861
18,88129,3,1455051194
57,3686,3,972174630
55,2763,2.5,1312747620
50,93114,3,1514240402
45,588,5,950726248
50,4914,4,1518168710
28,6539,2,1242031882
100,1678,4.5,1100186254
17,4226,4,1305696762
19,3450,3,965706185
56,454,3,835799253
1,1573,5,964982290
32,628,3,856736262
18,502,2,1456864767
28,6997,3,1242289886
68,1408,5,1158533126
91,736,2.5,1112711143
58,592,3,847718380
68,86882,2,1332628520
29,1385,2,1307905878
57,2683,3,965797192
74,1084,5,1207501357
91,2871,4,1112716699
20,1688,4.5,1054038258
20,4734,1,1054037534
96,1387,4,964772712
78,608,2,1252575190
28,2231,2.5,1242288296
41,2329,4,1458933698
91,3298,4,1112716693
84,94,4,857653422
80,2959,5,1377308074
51,7007,3.5,1230930787
50,168492,3.5,1527108487
19,606,2,965705362
50,6239,2.5,1518168537
83,3753,4,1333170681
33,58,4,939646784
68,3421,3,1158532806
68,31,3.5,1158535464
91,3785,4.5,1112716632
91,7802,4,1112711552
52,134130,5,1468051169
18,2706,3.5,1455231410
10,33794,5,1455302031
94,377,3,843406826
18,57669,4,1455749164
40,205,4,832060230
42,360,3,996221517
45,2580,5,951756858
68,3160,2,1158532941
20,2141,4.5,1054038233
57,1641,4,965796990
68,5313,4,1269123205
32,1391,5,856736427
28,3510,3,1242290213
84,1258,4,858772733
42,1124,5,996258339
83,1206,4,1333169113
6,437,3,845554505
91,8961,4.5,1112712003
21,87520,3.5,1468113498
41,138036,2,1459367656
91,2194,3.5,1112712930
42,548,4,996220852
29,953,5,1307906372
22,6874,4,1268726782
28,6993,1.5,1243837374
58,555,3,847719035
51,4992,4.5,1230930016
81,231,1,845299563
93,258,4,942946508
19,3219,2,965711529
28,7090,2,1236314730
73,112450,2,1464198092
18,122920,3,1468354075
19,3685,3,965702660
19,3394,3,965707983
68,1573,3,1158532225
1,1092,5,964983484
19,2406,3,965706415
27,1580,3,962686758
59,1252,5,953609611
86,2762,4,1344082799
6,342,3,845553938
59,105,4,953608307
5,590,5,847434747
50,107565,1.5,1514240185
19,455,2,965710092
51,4713,5,1230930916
42,3841,5,996256206
68,2890,3,1180916419
6,532,3,845554224
18,79695,3.5,1455750029
89,1485,2.5,1520408483
19,3797,3,965702954
18,91500,4,1455051164
21,93510,3,1468114339
74,55814,3.5,1207500052
68,1207,3,1158533138
28,6378,2,1242290221
62,52604,4.5,1521822937
59,10,3,953609378
84,539,4,858771861
80,72998,4,1377308733
68,4979,2.5,1158532803
66,1252,4.5,1099187504
19,1550,2,965706866
4,899,4,945079653
47,159817,3,1496206867
38,317,3,841341362
68,2012,1,1158531786
23,6234,3.5,1107342139
19,911,3,965705725
44,494,4,869251910
50,41566,2,1514238691
68,68952,4,1261623668
42,1474,2,996256020
47,5679,2,1496212004
11,480,4,902154383
36,1086,3.5,1100803718
51,2249,5,1230931264
68,122886,4.5,1526947547
68,164179,3.5,1526947647
7,5816,4.5,1106635705
58,509,2,847718850
19,2414,3,965709785
11,1438,3,902154647
42,153,2,996255744
64,8093,3.5,1161530106
47,148626,3,1496209907
72,2136,2.5,1217323586
43,48,5,848994152
95,6378,3.5,1071803850
89,37384,2.5,1520408723
1,3168,4,964982495
89,86833,1.5,1520408624
19,1374,5,965709478
91,1201,4.5,1112716602
41,6287,5,1459369130
64,2712,3,1161521144
91,3175,3.5,1112713784
86,588,4,1344082668
57,2297,4,972175395
19,1073,4,965704248
79,1916,3,975281842
6,340,4,845555265
51,3671,5,1230929460
91,5588,3.5,1112717809
19,1457,3,965706728
1,2997,4,964980896
91,1747,3,1112716508
68,3257,3.5,1158535167
19,3273,2,965703084
22,48780,4,1268726262
64,1060,3.5,1161565798
29,1772,1.5,1307906072
64,40815,4,1161520530
91,5749,3,1112717763
59,1222,5,953610028
28,4787,2,1242289083
21,109864,1.5,1403460101
62,122916,4,1521489045
18,4306,4,1455209697
47,391,4.5,1496206564
52,293,4,1468051256
31,780,4,850466616
62,48394,4.5,1521489461
68,58998,5,1208743388
100,1225,3.5,1100183792
63,106487,0.5,1443200230
68,64839,4,1271544492
66,7493,4,1104644703
28,53322,1.5,1242290446
68,216,3.5,1261623484
28,51080,2,1242109122
79,480,5,975282070
33,1721,4,939646820
21,122900,3.5,1452052140
82,5449,4,1084466478
73,87232,5,1464282906
68,1124,2,1269122828
73,87485,3,1464198684
69,4874,5,1021643840
1,2628,4,964980523
91,5640,3,1112717816
89,48520,2,1520408616
88,5952,5,1331421828
68,4487,4,1269123622
47,81932,4,1496205315
68,261,2,1230498595
10,51662,3,1455356357
22,2541,3.5,1268726085
47,51931,5,1496205747
66,5952,5,1093747320
77,5952,5,1535107482
21,370,5,1376823264
91,2657,3,1112712141
74,49772,4,1207502887
98,72641,3.5,1532457510
9,223,4,1044656650
16,4226,4.5,1377476925
21,136016,3,1452051788
28,5945,3,1242290271
68,1206,3,1252727946
86,4901,4,1344204970
96,2028,4,964772956
21,2985,3.5,1376823280
23,1266,4,1107341726
27,3157,3,962685262
73,127202,4,1464196565
10,69406,4.5,1455302747
91,4351,3.5,1112716638
28,68319,3.5,1242883367
42,1343,3,996218222
68,8985,3.5,1269123148
79,1221,5,975281842
91,4084,2.5,1112716652
21,44,1,1376822969
66,2858,5,1093747418
19,1028,2,965706092
34,3997,2,1162050228
57,720,5,965796004
7,1923,1.5,1106635444
51,2060,3.5,1230931330
21,4701,3.5,1403459884
84,247,4,858771772
77,4226,2.5,1535107521
68,2804,2,1158532823
66,1769,4,1113190787
99,225,5,829828005
88,2542,4.5,1331421453
50,1251,4.5,1534178801
64,6016,3.5,1161528980
68,8798,2.5,1158531929
75,1372,4,1158968308
4,1250,5,945174008
66,2146,4.5,1113188460
63,1617,4,1443201182
58,161,4,847718580
34,6934,0.5,1162048208
21,47566,4,1403460908
62,164179,4,1521489143
64,3969,0.5,1161620638
10,4246,3.5,1455302676
1,2644,4,964983393
24,2916,3.5,1458941823
80,5064,5,1377308408
91,3267,4,1112711722
68,58047,3.5,1261086167
83,68954,4.5,1332840492
89,147936,4.5,1520409092
40,46,4,832059892
10,70183,3,1455357636
33,1682,4,939715324
6,368,5,845553726
50,4896,2.5,1514238240
99,10,4,829827514
19,2053,2,965704056
57,2922,4,965798574
45,1909,4,950740896
57,3441,4,965799608
56,480,5,835799295
89,1265,1,1520408349
28,61132,2,1242290318
41,52973,3.5,1458940187
61,30707,4.5,1145532681
89,151739,2,1520408825
50,103228,2,1514239192
28,3556,3,1242289161
95,122,3.5,1105400745
100,4246,4.5,1100184518
86,3300,4,1343944734
64,2761,5,1161565763
91,1198,5,1112712826
57,1256,5,965795827
11,1391,1,902154685
100,357,4,1100184145
42,1806,2,996219275
42,11,5,996219314
20,3397,5,1054038117
27,673,2,962685762
95,32,4,1043340522
52,76093,5,1468051415
19,597,3,965706967
41,1777,2.5,1458939104
66,5418,5,1093748020
20,3483,3.5,1054038288
91,2949,3,1112711518
84,7,3,857653289
45,1,4,951170182
91,2403,4.5,1112716771
95,1291,3.5,1071803793
89,65588,2.5,1520409644
19,1359,3,965707983
68,3535,3,1230498142
91,778,4,1112713437
4,4273,4,1007574470
19,2746,3,965704974
82,5065,3,1084465558
94,153,3,843406644
63,2329,4,1443199801
68,2003,2,1158533168
19,3479,3,965704304
16,4878,3.5,1377477936
68,7151,3,1267237870
68,70,4,1158534541
